ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status
M02067,U01657,P007,General,Medium,2026-01-23,2026-03-02,1692.84,Closed
M02068,U01613,P007,Flooring,High,2024-04-16,2024-04-24,1506.31,Closed
M02069,U01608,P007,Flooring,High,2026-02-26,2026-03-19,1600.59,Closed
M02070,U01737,P007,General,Emergency,2024-03-26,2024-04-26,2461.37,Closed
M02071,U01727,P007,Pest Control,High,2024-10-19,2024-11-19,1166.36,Closed
M02072,U01756,P007,General,Emergency,2024-10-19,,0.0,Open
M02073,U01706,P007,Electrical,Low,2026-03-20,2026-04-21,1282.95,Closed
M02074,U01691,P007,Appliance,Low,2023-09-22,2023-10-11,729.73,Closed
M02075,U01701,P007,General,Low,2025-11-25,2026-01-03,1029.34,Closed
M02076,U01764,P007,General,Low,2023-11-15,2023-12-14,1549.78,Closed
M02077,U01654,P007,General,Medium,2025-09-06,2025-10-05,1316.14,Closed
M02078,U01696,P007,Appliance,High,2024-09-29,2024-11-08,795.51,Closed
M02079,U01628,P007,General,Medium,2025-10-19,2025-10-24,1174.09,Closed
M02080,U01689,P007,HVAC,Emergency,2025-11-22,2026-01-02,823.54,Closed
M02081,U01631,P007,General,Emergency,2025-12-29,2026-01-31,1694.58,Closed
M02082,U01685,P007,Plumbing,High,2025-04-05,2025-04-18,1742.17,Closed
M02083,U01608,P007,Appliance,Medium,2025-08-11,2025-09-21,1219.19,Closed
M02084,U01719,P007,Flooring,Medium,2025-06-29,2025-07-29,1864.86,Closed
M02085,U01614,P007,Appliance,Low,2024-06-23,,0.0,Open
M02086,U01712,P007,Flooring,High,2025-12-05,2025-12-14,1360.09,Closed
M02087,U01689,P007,Electrical,Emergency,2024-10-09,2024-10-11,2078.46,Closed
M02088,U01654,P007,Electrical,Emergency,2025-04-14,2025-05-21,2199.68,Closed
M02089,U01750,P007,Pest Control,Medium,2024-01-15,2024-02-21,468.09,Closed
M02090,U01629,P007,HVAC,High,2023-12-29,2023-12-30,2183.45,Closed
M02091,U01717,P007,General,Medium,2023-08-12,,0.0,Open
M02092,U01743,P007,Appliance,Emergency,2024-08-15,2024-09-20,688.97,Closed
M02093,U01736,P007,HVAC,High,2024-02-09,2024-02-20,537.43,Closed
M02094,U01709,P007,Electrical,Medium,2025-09-25,2025-10-21,1213.27,Closed
M02095,U01703,P007,Appliance,Emergency,2025-05-29,2025-06-14,1850.78,Closed
M02096,U01691,P007,Appliance,Low,2023-06-07,2023-07-18,1689.27,Closed
M02097,U01721,P007,Electrical,Medium,2025-05-25,,0.0,Open
M02098,U01683,P007,Plumbing,Medium,2025-04-03,2025-05-08,1644.92,Closed
M02099,U01736,P007,Flooring,Low,2023-07-23,2023-08-13,2024.51,Closed
M02100,U01743,P007,Electrical,Medium,2024-08-06,2024-09-08,765.3,Closed
M02101,U01700,P007,Pest Control,High,2024-04-01,2024-04-03,424.64,Closed
M02102,U01637,P007,Plumbing,Medium,2023-11-23,2023-12-23,1851.1,Closed
M02103,U01685,P007,Flooring,Medium,2024-01-26,2024-01-27,1331.34,Closed
M02104,U01638,P007,Electrical,Low,2023-11-24,2023-12-18,1592.73,Closed
M02105,U01719,P007,Plumbing,Medium,2025-01-03,2025-01-21,1129.1,Closed
M02106,U01775,P007,Appliance,Low,2023-08-26,2023-09-15,872.5,Closed
M02107,U01685,P007,Plumbing,Emergency,2024-03-09,2024-04-09,106.6,Closed
M02108,U01754,P007,Flooring,Low,2025-07-27,2025-08-16,1578.35,Closed
M02109,U01693,P007,Electrical,Medium,2026-04-02,,0.0,Open
M02110,U01781,P007,HVAC,High,2024-08-06,2024-09-01,767.56,Closed
M02111,U01643,P007,Pest Control,Medium,2025-02-13,2025-03-18,2294.95,Closed
M02112,U01632,P007,Electrical,Low,2024-08-26,2024-08-31,1966.75,Closed
M02113,U01683,P007,Pest Control,Medium,2024-11-15,2024-12-26,2186.32,Closed
M02114,U01764,P007,General,High,2025-08-31,2025-10-13,1538.3,Closed
M02115,U01618,P007,General,Low,2024-11-14,2024-12-22,2272.6,Closed
M02116,U01748,P007,Plumbing,Medium,2025-10-02,2025-10-13,2113.31,Closed
M02117,U01634,P007,Appliance,Low,2025-07-11,2025-08-09,174.78,Closed
M02118,U01756,P007,Flooring,High,2024-08-05,2024-08-06,2383.4,Closed
M02119,U01736,P007,Plumbing,High,2025-09-10,,0.0,Open
M02120,U01751,P007,Plumbing,Medium,2023-07-07,2023-08-17,1386.66,Closed
M02121,U01705,P007,Flooring,Low,2024-06-04,2024-06-28,183.89,Closed
M02122,U01705,P007,Appliance,Medium,2024-11-16,,0.0,Open
M02123,U01706,P007,HVAC,Medium,2025-11-16,2025-11-26,2171.9,Closed
M02124,U01664,P007,Electrical,Low,2024-02-16,2024-03-25,1276.42,Closed
M02125,U01709,P007,HVAC,Medium,2025-05-27,,0.0,Open
M02126,U01771,P007,Flooring,Medium,2026-02-25,2026-02-28,1410.66,Closed
M02127,U01769,P007,Flooring,Emergency,2025-12-11,2025-12-26,1647.47,Closed
M02128,U01630,P007,Pest Control,Medium,2026-03-12,2026-04-09,140.22,Closed
M02129,U01679,P007,HVAC,High,2023-11-16,2023-12-03,1147.1,Closed
M02130,U01714,P007,Appliance,Low,2024-11-24,2024-12-01,956.45,Closed
M02131,U01718,P007,Appliance,Medium,2025-05-07,2025-06-09,1862.65,Closed
M02132,U01644,P007,Flooring,High,2025-01-06,2025-01-30,679.53,Closed
M02133,U01776,P007,General,Emergency,2024-01-21,,0.0,Open
M02134,U01726,P007,Flooring,Low,2024-11-02,2024-12-04,2079.8,Closed
M02135,U01642,P007,Plumbing,Emergency,2024-06-22,,0.0,Open
M02136,U01657,P007,Electrical,Medium,2025-08-12,,0.0,Open
M02137,U01650,P007,Appliance,Medium,2026-01-29,2026-01-30,1777.33,Closed
M02138,U01732,P007,Appliance,Low,2025-02-26,2025-03-16,58.33,Closed
M02139,U01651,P007,Electrical,Low,2024-06-24,2024-07-13,429.56,Closed
M02140,U01698,P007,Appliance,High,2023-11-24,2023-12-04,2052.28,Closed
M02141,U01718,P007,General,Medium,2023-11-28,2023-12-15,2350.19,Closed
M02142,U01784,P007,Appliance,Medium,2023-10-27,,0.0,Open
M02143,U01755,P007,General,Medium,2024-12-11,,0.0,Open
M02144,U01768,P007,Appliance,Medium,2026-02-10,2026-03-06,1034.81,Closed
M02145,U01746,P007,Flooring,Low,2024-12-12,2025-01-15,2310.52,Closed
M02146,U01786,P007,Plumbing,High,2024-04-16,2024-04-26,1008.66,Closed
M02147,U01660,P007,Appliance,Low,2024-06-12,2024-06-26,1247.35,Closed
M02148,U01634,P007,General,Medium,2024-04-06,2024-04-17,1155.69,Closed
M02149,U01670,P007,HVAC,High,2024-02-12,2024-03-11,1125.47,Closed
M02150,U01719,P007,Flooring,Medium,2026-04-03,,0.0,Open
M02151,U01937,P008,Pest Control,High,2025-12-01,2025-12-31,1893.78,Closed
M02152,U01865,P008,Flooring,Medium,2024-12-01,2024-12-14,1979.04,Closed
M02153,U01891,P008,Electrical,High,2025-05-10,2025-06-11,434.61,Closed
M02154,U01994,P008,Electrical,Emergency,2024-11-15,2024-12-24,2411.64,Closed
M02155,U01790,P008,General,Medium,2024-09-13,2024-10-11,2249.03,Closed
M02156,U02044,P008,HVAC,Medium,2023-08-05,2023-08-31,352.43,Closed
M02157,U01893,P008,Pest Control,Low,2026-02-15,2026-02-16,886.78,Closed
M02158,U01942,P008,Plumbing,Medium,2024-08-27,2024-09-03,1652.75,Closed
M02159,U01837,P008,Flooring,Low,2024-01-02,2024-01-20,1374.35,Closed
M02160,U01793,P008,HVAC,Medium,2025-10-15,2025-10-19,2178.35,Closed
M02161,U01901,P008,Flooring,Emergency,2025-06-18,,0.0,Open
M02162,U01824,P008,Plumbing,Medium,2024-12-17,2025-01-29,2240.53,Closed
M02163,U02035,P008,Flooring,Low,2025-06-06,2025-06-23,2032.34,Closed
M02164,U01950,P008,Flooring,Low,2023-07-15,2023-08-12,80.16,Closed
M02165,U02003,P008,Pest Control,Medium,2024-09-25,2024-10-18,196.03,Closed
M02166,U01991,P008,Plumbing,Medium,2025-09-18,,0.0,Open
M02167,U01877,P008,Pest Control,Medium,2025-02-26,,0.0,Open
M02168,U02041,P008,Flooring,Emergency,2024-02-25,2024-03-18,306.68,Closed
M02169,U01862,P008,Pest Control,High,2023-12-21,,0.0,Open
M02170,U01913,P008,Appliance,Low,2025-09-29,2025-10-03,1346.95,Closed
M02171,U01804,P008,Plumbing,Medium,2026-02-08,,0.0,Open
M02172,U02042,P008,General,Low,2025-08-17,2025-09-26,2216.47,Closed
M02173,U01820,P008,Plumbing,Emergency,2026-02-03,2026-02-15,2174.78,Closed
M02174,U02004,P008,Flooring,High,2025-10-04,,0.0,Open
M02175,U01813,P008,Flooring,Medium,2025-10-05,2025-10-31,1415.03,Closed
M02176,U01871,P008,Plumbing,Medium,2023-08-25,2023-09-09,1204.06,Closed
M02177,U01888,P008,Plumbing,Emergency,2025-12-15,2026-01-02,1898.35,Closed
M02178,U01797,P008,HVAC,Emergency,2023-06-21,2023-07-01,114.11,Closed
M02179,U01814,P008,Appliance,High,2024-05-28,2024-05-31,1231.82,Closed
M02180,U01878,P008,General,Medium,2026-03-05,2026-03-26,2237.39,Closed
M02181,U02017,P008,Flooring,Emergency,2024-05-17,2024-05-28,1181.52,Closed
M02182,U01848,P008,Appliance,Medium,2024-04-08,2024-04-22,473.66,Closed
M02183,U02020,P008,General,Medium,2025-04-02,2025-04-10,776.95,Closed
M02184,U01915,P008,Flooring,Medium,2026-02-27,2026-03-23,764.52,Closed
M02185,U01831,P008,Flooring,Emergency,2025-08-31,,0.0,Open
M02186,U01972,P008,Flooring,Medium,2025-12-17,2025-12-21,1215.1,Closed
M02187,U01876,P008,General,Medium,2025-10-25,2025-11-21,2468.13,Closed
M02188,U01911,P008,Electrical,Medium,2025-06-06,,0.0,Open
M02189,U01975,P008,General,Low,2024-12-25,,0.0,Open
M02190,U01960,P008,Flooring,Medium,2026-03-06,2026-03-07,2192.53,Closed
M02191,U02043,P008,General,High,2023-08-04,2023-08-08,1842.78,Closed
M02192,U01847,P008,Electrical,Medium,2023-12-12,2023-12-17,1994.32,Closed
M02193,U01973,P008,Flooring,Emergency,2023-06-05,2023-06-19,629.37,Closed
M02194,U01979,P008,General,High,2025-10-09,2025-10-17,169.46,Closed
M02195,U01947,P008,Electrical,Low,2023-12-03,,0.0,Open
M02196,U01890,P008,HVAC,Medium,2024-06-15,2024-07-13,457.63,Closed
M02197,U01877,P008,Pest Control,High,2023-09-20,2023-10-04,239.29,Closed
M02198,U01986,P008,General,Medium,2024-02-23,2024-03-20,2102.8,Closed
M02199,U01904,P008,HVAC,Low,2025-07-16,2025-07-20,2265.14,Closed
M02200,U01867,P008,HVAC,Low,2023-06-16,2023-06-22,1743.19,Closed
M02201,U01849,P008,Flooring,Emergency,2025-01-25,2025-02-11,163.19,Closed
M02202,U01844,P008,Flooring,Emergency,2025-06-11,2025-06-16,1515.14,Closed
M02203,U01793,P008,Plumbing,Medium,2025-09-23,2025-10-08,1612.33,Closed
M02204,U01868,P008,Pest Control,High,2024-09-05,2024-09-29,263.22,Closed
M02205,U02009,P008,HVAC,Medium,2024-06-07,2024-06-23,1647.79,Closed
M02206,U01802,P008,HVAC,Medium,2025-07-10,2025-07-17,183.09,Closed
M02207,U02000,P008,Appliance,High,2023-07-15,2023-08-22,460.64,Closed
M02208,U01886,P008,Appliance,High,2025-11-18,2025-11-24,1677.52,Closed
M02209,U01810,P008,Appliance,High,2023-11-23,2023-12-06,420.34,Closed
M02210,U02041,P008,Pest Control,Emergency,2026-03-07,2026-04-20,1932.66,Closed
M02211,U01871,P008,Electrical,Low,2025-03-08,2025-04-11,1579.89,Closed
M02212,U01847,P008,Electrical,Emergency,2024-10-23,2024-10-30,827.26,Closed
M02213,U01846,P008,Plumbing,Low,2024-11-10,2024-11-27,334.22,Closed
M02214,U01937,P008,General,Emergency,2025-02-28,,0.0,Open
M02215,U01944,P008,Electrical,High,2024-08-18,2024-10-01,2341.32,Closed
M02216,U02015,P008,Plumbing,High,2024-11-22,2024-11-23,1721.86,Closed
M02217,U01993,P008,Flooring,Medium,2025-02-25,,0.0,Open
M02218,U01950,P008,General,Low,2025-05-21,2025-05-22,520.54,Closed
M02219,U01791,P008,Plumbing,Low,2026-03-06,2026-03-12,1180.69,Closed
M02220,U01986,P008,Plumbing,Medium,2023-08-15,2023-09-28,358.02,Closed
M02221,U01897,P008,Flooring,Medium,2023-12-03,2024-01-06,1597.09,Closed
M02222,U01832,P008,Electrical,Medium,2023-07-31,,0.0,Open
M02223,U01950,P008,Electrical,Emergency,2025-07-19,2025-08-16,685.84,Closed
M02224,U01803,P008,Plumbing,Emergency,2023-10-09,2023-11-20,2328.22,Closed
M02225,U01950,P008,Appliance,Medium,2025-08-25,2025-09-23,1404.74,Closed
M02226,U01864,P008,Pest Control,Medium,2023-11-01,2023-11-19,554.15,Closed
M02227,U01876,P008,Appliance,Low,2024-02-06,2024-03-08,826.9,Closed
M02228,U01937,P008,General,High,2025-11-10,2025-12-14,407.35,Closed
M02229,U01905,P008,Pest Control,Low,2025-10-19,,0.0,Open
M02230,U01938,P008,HVAC,Low,2023-11-10,2023-12-13,691.19,Closed
M02231,U01816,P008,HVAC,Emergency,2025-05-13,2025-06-27,877.95,Closed
M02232,U01864,P008,HVAC,Medium,2025-10-13,2025-10-23,208.34,Closed
M02233,U02041,P008,Appliance,High,2024-11-08,2024-11-23,291.45,Closed
M02234,U02009,P008,Pest Control,Medium,2025-03-06,2025-03-09,1958.86,Closed
M02235,U01935,P008,Plumbing,Low,2024-08-10,2024-09-21,305.35,Closed
M02236,U01902,P008,General,Medium,2025-10-18,2025-11-03,1600.2,Closed
M02237,U01794,P008,Electrical,Emergency,2023-09-02,2023-10-07,1099.18,Closed
M02238,U01952,P008,Electrical,High,2023-09-18,2023-10-22,607.18,Closed
M02239,U01795,P008,Appliance,Low,2025-03-22,2025-04-09,1614.88,Closed
M02240,U02038,P008,Appliance,High,2024-10-05,2024-11-19,596.1,Closed
M02241,U02028,P008,HVAC,High,2026-02-03,2026-03-18,1095.1,Closed
M02242,U01972,P008,HVAC,Medium,2024-10-07,2024-11-21,1235.03,Closed
M02243,U01951,P008,Plumbing,Medium,2023-06-09,,0.0,Open
M02244,U01897,P008,Electrical,Low,2023-11-17,,0.0,Open
M02245,U01847,P008,Flooring,Medium,2025-08-23,2025-10-07,1146.84,Closed
M02246,U01797,P008,General,Emergency,2025-06-04,2025-06-06,852.5,Closed
M02247,U01969,P008,Plumbing,Emergency,2025-05-18,2025-06-24,425.24,Closed
M02248,U01822,P008,Flooring,Medium,2025-12-02,2025-12-27,1025.64,Closed
M02249,U01813,P008,Electrical,Medium,2024-05-18,2024-06-15,2352.77,Closed
M02250,U01836,P008,Plumbing,Emergency,2025-05-10,,0.0,Open
M02251,U01806,P008,Pest Control,High,2024-05-29,2024-07-01,1632.9,Closed
M02252,U01801,P008,Flooring,Emergency,2023-09-19,2023-10-02,268.12,Closed
M02253,U01850,P008,HVAC,Low,2025-12-29,,0.0,Open
M02254,U01958,P008,Flooring,Medium,2024-03-31,2024-04-11,563.68,Closed
M02255,U01829,P008,HVAC,Medium,2025-08-08,2025-08-17,898.23,Closed
M02256,U01897,P008,Flooring,Medium,2025-10-26,2025-11-07,1738.21,Closed
M02257,U01847,P008,Appliance,Low,2024-06-23,2024-07-05,1267.17,Closed
M02258,U02041,P008,HVAC,Medium,2024-07-17,2024-08-18,619.68,Closed
M02259,U02038,P008,Pest Control,Medium,2024-06-03,,0.0,Open
M02260,U01839,P008,General,Medium,2024-04-05,2024-04-22,503.58,Closed
M02261,U02012,P008,Flooring,Medium,2026-02-10,2026-03-06,1641.23,Closed
M02262,U02021,P008,Plumbing,Emergency,2025-01-09,2025-01-13,2444.96,Closed
M02263,U01956,P008,Flooring,Medium,2025-04-06,2025-05-18,2026.5,Closed
M02264,U01789,P008,Pest Control,Emergency,2025-06-15,2025-07-29,1391.12,Closed
M02265,U02041,P008,Flooring,Emergency,2024-09-01,2024-10-14,1970.07,Closed
M02266,U02038,P008,HVAC,High,2025-05-14,2025-05-29,1325.4,Closed
M02267,U01838,P008,Electrical,Low,2024-02-17,2024-02-23,636.42,Closed
M02268,U01841,P008,Plumbing,Low,2024-10-03,2024-10-07,311.92,Closed
M02269,U02031,P008,Appliance,Medium,2025-07-03,,0.0,Open
M02270,U01810,P008,HVAC,Medium,2025-09-07,,0.0,Open
M02271,U01930,P008,Flooring,Medium,2023-12-30,2024-01-08,2065.8,Closed
M02272,U01852,P008,HVAC,Medium,2024-05-14,,0.0,Open
M02273,U02035,P008,Pest Control,Medium,2025-03-20,,0.0,Open
M02274,U02030,P008,Plumbing,Emergency,2025-02-13,2025-02-20,658.95,Closed
M02275,U01794,P008,Flooring,Medium,2025-11-17,,0.0,Open
M02276,U01893,P008,Electrical,Emergency,2024-05-13,2024-05-21,1089.41,Closed
M02277,U01883,P008,HVAC,High,2023-09-19,2023-10-29,2489.01,Closed
M02278,U01895,P008,Electrical,Low,2025-07-02,2025-07-17,232.56,Closed
M02279,U02017,P008,Pest Control,Emergency,2025-02-07,2025-03-18,1383.94,Closed
M02280,U01914,P008,Flooring,Low,2024-07-09,2024-07-27,2462.29,Closed
M02281,U02012,P008,General,Medium,2024-02-08,2024-02-22,1141.2,Closed
M02282,U01916,P008,Flooring,Medium,2025-08-19,2025-09-12,817.24,Closed
M02283,U01803,P008,Electrical,High,2023-07-02,2023-07-17,2299.63,Closed
M02284,U01952,P008,General,Emergency,2024-02-22,,0.0,Open
M02285,U01923,P008,Flooring,Low,2024-02-10,2024-02-12,1685.99,Closed
M02286,U01879,P008,Flooring,Medium,2025-03-21,2025-03-30,1836.44,Closed
M02287,U01931,P008,Electrical,High,2024-05-05,,0.0,Open
M02288,U02036,P008,General,Medium,2024-08-22,2024-09-15,1094.11,Closed
M02289,U01938,P008,Plumbing,Medium,2024-09-23,2024-09-26,1143.31,Closed
M02290,U01796,P008,Electrical,High,2025-09-30,2025-11-01,199.09,Closed
M02291,U01993,P008,HVAC,Medium,2023-12-03,2023-12-08,1810.65,Closed
M02292,U01835,P008,Plumbing,Emergency,2025-04-11,2025-04-26,112.63,Closed
M02293,U01913,P008,Electrical,Medium,2024-01-20,,0.0,Open
M02294,U01918,P008,General,Low,2024-09-14,2024-10-24,239.08,Closed
M02295,U02026,P008,Plumbing,Medium,2026-02-19,2026-04-02,567.46,Closed
M02296,U02000,P008,Plumbing,Emergency,2024-03-07,,0.0,Open
M02297,U01795,P008,Appliance,Medium,2024-02-21,2024-03-02,2025.8,Closed
M02298,U01988,P008,HVAC,Medium,2025-12-06,,0.0,Open
M02299,U01940,P008,HVAC,Medium,2025-10-31,2025-12-01,647.39,Closed
M02300,U01972,P008,Pest Control,Medium,2023-10-03,2023-10-25,2094.47,Closed
M02301,U01800,P008,Appliance,Medium,2025-07-27,,0.0,Open
M02302,U02013,P008,Flooring,Low,2024-02-20,2024-03-20,2467.2,Closed
M02303,U01805,P008,Flooring,Medium,2026-02-01,2026-03-16,2425.75,Closed
M02304,U01799,P008,Pest Control,Medium,2025-03-04,2025-04-18,836.01,Closed
M02305,U01838,P008,Flooring,Emergency,2025-09-26,2025-10-13,730.31,Closed
M02306,U02010,P008,Appliance,High,2023-11-10,,0.0,Open
M02307,U02016,P008,Appliance,Medium,2024-06-14,2024-07-05,687.73,Closed
M02308,U01973,P008,Plumbing,Medium,2025-03-29,2025-04-16,73.57,Closed
M02309,U01877,P008,Plumbing,Low,2025-08-15,2025-09-05,1523.47,Closed
M02310,U01912,P008,Plumbing,Low,2023-10-25,2023-11-11,2167.03,Closed
M02311,U01828,P008,Appliance,Low,2025-05-15,2025-06-19,177.8,Closed
M02312,U02033,P008,Plumbing,Emergency,2023-10-26,,0.0,Open
M02313,U01927,P008,Electrical,Medium,2025-02-23,2025-02-24,2441.87,Closed
M02314,U01794,P008,Plumbing,Medium,2023-08-16,2023-09-12,674.43,Closed
M02315,U01971,P008,Appliance,Emergency,2026-01-02,2026-01-16,774.44,Closed
M02316,U02013,P008,Appliance,Medium,2025-06-09,2025-06-28,2484.13,Closed
M02317,U01860,P008,Pest Control,Medium,2025-08-20,2025-09-10,1136.53,Closed
M02318,U01818,P008,Plumbing,Medium,2023-08-20,2023-09-28,861.93,Closed
M02319,U01828,P008,Plumbing,Emergency,2024-01-16,2024-01-23,1991.92,Closed
M02320,U01984,P008,Appliance,Medium,2025-07-03,2025-08-16,337.88,Closed
M02321,U01956,P008,Flooring,Low,2025-02-21,2025-03-15,2353.2,Closed
M02322,U02012,P008,Pest Control,Low,2026-03-15,2026-04-25,1110.45,Closed
M02323,U01928,P008,Electrical,High,2025-08-02,,0.0,Open
M02324,U01839,P008,General,Low,2024-09-11,2024-09-22,1766.44,Closed
M02325,U01850,P008,Flooring,High,2025-09-01,2025-09-12,937.44,Closed
M02326,U01980,P008,Plumbing,High,2024-11-02,,0.0,Open
M02327,U01930,P008,Electrical,Emergency,2025-10-06,2025-11-17,1287.44,Closed
M02328,U01880,P008,Appliance,Medium,2023-11-20,,0.0,Open
M02329,U01904,P008,HVAC,Emergency,2023-10-16,,0.0,Open
M02330,U01911,P008,Pest Control,High,2024-02-16,2024-03-31,1717.71,Closed
M02331,U02040,P008,General,Emergency,2024-04-17,,0.0,Open
M02332,U02022,P008,General,Medium,2023-12-07,2023-12-25,2292.85,Closed
M02333,U01941,P008,Flooring,Emergency,2025-02-16,2025-02-17,1457.36,Closed
M02334,U01946,P008,Electrical,Medium,2024-11-04,,0.0,Open
M02335,U01908,P008,Pest Control,Emergency,2024-04-12,2024-05-01,1422.86,Closed
M02336,U02045,P008,Electrical,Emergency,2023-07-08,2023-08-08,1892.26,Closed
M02337,U02032,P008,Electrical,High,2025-10-04,,0.0,Open
M02338,U02028,P008,HVAC,High,2023-09-01,2023-09-19,2148.35,Closed
M02339,U01967,P008,Plumbing,Emergency,2023-12-22,,0.0,Open
M02340,U02020,P008,Plumbing,High,2024-02-15,,0.0,Open
M02341,U02016,P008,Appliance,High,2025-11-08,,0.0,Open
M02342,U02009,P008,Electrical,High,2023-09-26,2023-10-02,1491.4,Closed
M02343,U01885,P008,Appliance,Medium,2025-07-19,,0.0,Open
M02344,U01852,P008,Appliance,Emergency,2024-08-05,2024-09-02,2168.44,Closed
M02345,U02042,P008,Pest Control,Low,2025-05-28,2025-06-26,830.47,Closed
M02346,U01847,P008,Plumbing,Medium,2025-11-10,2025-11-24,2001.43,Closed
M02347,U02000,P008,Electrical,Low,2025-02-10,,0.0,Open
M02348,U02016,P008,Electrical,High,2024-01-14,2024-02-06,2022.15,Closed
M02349,U02027,P008,Plumbing,Medium,2025-06-17,,0.0,Open
M02350,U01797,P008,General,Low,2025-06-07,2025-06-26,677.32,Closed
M02351,U01932,P008,Plumbing,Emergency,2025-03-18,2025-04-08,373.85,Closed
M02352,U01987,P008,General,Medium,2026-03-01,2026-03-19,2337.79,Closed
M02353,U01925,P008,Appliance,Medium,2025-04-20,2025-06-01,1209.83,Closed
M02354,U01997,P008,HVAC,Medium,2025-04-23,2025-05-05,57.9,Closed
M02355,U01958,P008,Plumbing,Emergency,2025-04-30,,0.0,Open
M02356,U01793,P008,General,High,2024-04-24,2024-05-25,370.32,Closed
M02357,U01861,P008,Electrical,High,2025-03-31,2025-05-06,1270.05,Closed
M02358,U01927,P008,Pest Control,Medium,2025-10-21,,0.0,Open
M02359,U01799,P008,HVAC,High,2025-10-15,,0.0,Open
M02360,U01803,P008,Pest Control,Medium,2026-01-07,2026-01-27,697.3,Closed
M02361,U01876,P008,General,Emergency,2025-01-05,2025-01-29,163.15,Closed
M02362,U02034,P008,Flooring,High,2023-12-28,2024-01-12,1221.59,Closed
M02363,U02027,P008,General,Emergency,2024-11-06,2024-12-08,310.12,Closed
M02364,U01935,P008,Flooring,Low,2024-01-15,2024-02-28,1099.4,Closed
M02365,U01958,P008,Plumbing,High,2024-05-21,2024-06-02,893.46,Closed
M02366,U01838,P008,Electrical,Emergency,2023-10-30,2023-12-09,1217.26,Closed
M02367,U01819,P008,Electrical,Emergency,2024-03-17,2024-04-17,1691.23,Closed
M02368,U01798,P008,Flooring,Low,2024-07-07,2024-07-27,2070.83,Closed
M02369,U01797,P008,HVAC,Medium,2026-02-08,2026-02-20,2086.45,Closed
M02370,U02009,P008,Flooring,Medium,2024-12-22,2024-12-29,1402.89,Closed
M02371,U01834,P008,General,High,2025-05-22,,0.0,Open
M02372,U01848,P008,Plumbing,Medium,2025-02-05,2025-02-22,146.59,Closed
M02373,U01822,P008,Plumbing,Emergency,2024-04-14,2024-05-23,2268.92,Closed
M02374,U01922,P008,Electrical,Medium,2025-05-15,2025-05-21,1651.13,Closed
M02375,U01802,P008,Pest Control,Medium,2024-09-15,2024-09-19,2482.31,Closed
M02376,U01985,P008,Electrical,High,2024-11-01,2024-12-08,2371.24,Closed
M02377,U01936,P008,Pest Control,Medium,2024-07-30,2024-08-22,2207.31,Closed
M02378,U01934,P008,HVAC,Emergency,2026-03-22,2026-04-07,1211.41,Closed
M02379,U02033,P008,HVAC,Medium,2025-03-26,2025-04-11,73.84,Closed
M02380,U01879,P008,Pest Control,High,2026-01-28,,0.0,Open
M02381,U01828,P008,Electrical,Emergency,2024-07-23,,0.0,Open
M02382,U01993,P008,HVAC,Medium,2023-09-04,,0.0,Open
M02383,U01956,P008,Appliance,Medium,2024-04-19,2024-05-29,1535.49,Closed
M02384,U01930,P008,Pest Control,Medium,2024-10-16,2024-10-26,1016.71,Closed
M02385,U02024,P008,Pest Control,High,2024-10-05,2024-11-17,1339.92,Closed
M02386,U01925,P008,Pest Control,Emergency,2023-11-10,,0.0,Open
M02387,U02011,P008,Electrical,Medium,2026-04-03,2026-04-20,1269.77,Closed
M02388,U01984,P008,Flooring,Low,2023-09-15,2023-10-14,979.53,Closed
M02389,U01872,P008,Flooring,High,2025-07-20,2025-08-08,295.81,Closed
M02390,U01950,P008,Electrical,Medium,2023-10-31,2023-11-04,394.78,Closed
M02391,U01934,P008,Plumbing,Medium,2023-11-06,2023-11-07,1177.47,Closed
M02392,U01840,P008,Flooring,Low,2024-03-02,2024-03-20,660.91,Closed
M02393,U01915,P008,Electrical,Low,2024-06-03,2024-07-02,1346.32,Closed
M02394,U01839,P008,Appliance,Emergency,2025-08-19,2025-09-11,828.73,Closed
M02395,U01828,P008,Flooring,Medium,2025-06-27,2025-07-02,1671.22,Closed
M02396,U01803,P008,Plumbing,Medium,2025-02-08,2025-03-09,2116.19,Closed
M02397,U01834,P008,Pest Control,Medium,2026-02-02,2026-02-05,1823.55,Closed
M02398,U01821,P008,General,High,2024-12-15,2024-12-21,2267.72,Closed
M02399,U02018,P008,Appliance,High,2023-07-27,,0.0,Open
M02400,U01907,P008,Plumbing,Medium,2023-12-30,2024-02-13,2495.65,Closed
M02401,U02015,P008,HVAC,High,2024-08-10,2024-09-18,1228.63,Closed
M02402,U01810,P008,Plumbing,Low,2023-12-18,2024-01-06,1435.92,Closed
M02403,U01999,P008,HVAC,Low,2024-04-19,,0.0,Open
M02404,U01869,P008,General,Medium,2023-07-02,,0.0,Open
M02405,U02000,P008,Plumbing,Medium,2025-07-20,2025-09-03,1504.23,Closed
M02406,U01994,P008,Plumbing,Medium,2025-03-03,,0.0,Open
M02407,U01926,P008,HVAC,Medium,2023-08-24,,0.0,Open
M02408,U02029,P008,Plumbing,Low,2023-08-03,,0.0,Open
M02409,U01804,P008,Appliance,Medium,2023-09-16,2023-10-07,1878.58,Closed
M02410,U01823,P008,General,Low,2025-04-02,2025-05-13,1045.79,Closed
