ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status,name,city,resolution_days,is_open,days_open,sla_days,sla_breach,cost_tier
M01604,U01546,P006,Pest Control,Medium,2025-05-23,2025-06-02,859.13,Closed,Cedar Ridge Commons,Ellicott City,10.0,0,318,7,0,Medium
M01605,U01385,P006,HVAC,Medium,2025-01-15,2025-02-22,2121.97,Closed,Cedar Ridge Commons,Ellicott City,38.0,0,446,7,0,High
M01606,U01324,P006,Plumbing,High,2025-03-26,2025-04-06,2137.2,Closed,Cedar Ridge Commons,Ellicott City,11.0,0,376,3,0,High
M01607,U01599,P006,Pest Control,Medium,2024-12-12,2025-01-09,853.0,Closed,Cedar Ridge Commons,Ellicott City,28.0,0,480,7,0,Medium
M01608,U01380,P006,HVAC,Emergency,2025-08-22,2025-10-05,2189.89,Closed,Cedar Ridge Commons,Ellicott City,44.0,0,227,1,0,High
M01609,U01586,P006,Flooring,Low,2024-03-18,2024-04-02,1678.69,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,749,14,0,High
M01610,U01471,P006,Appliance,Low,2025-11-13,2025-12-19,692.46,Closed,Cedar Ridge Commons,Ellicott City,36.0,0,144,14,0,Medium
M01611,U01343,P006,Appliance,Emergency,2023-11-16,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,872,1,1,No Cost
M01612,U01442,P006,HVAC,High,2025-03-17,2025-04-07,592.37,Closed,Cedar Ridge Commons,Ellicott City,21.0,0,385,3,0,Medium
M01613,U01576,P006,Appliance,Low,2024-07-18,2024-08-26,2183.33,Closed,Cedar Ridge Commons,Ellicott City,39.0,0,627,14,0,High
M01614,U01490,P006,General,Medium,2025-04-14,2025-05-03,1072.21,Closed,Cedar Ridge Commons,Ellicott City,19.0,0,357,7,0,High
M01615,U01457,P006,HVAC,High,2024-05-09,2024-05-13,1302.25,Closed,Cedar Ridge Commons,Ellicott City,4.0,0,697,3,0,High
M01616,U01370,P006,Plumbing,High,2024-10-16,2024-11-12,236.76,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,537,3,0,Low
M01617,U01567,P006,Flooring,High,2026-03-12,2026-03-22,1327.13,Closed,Cedar Ridge Commons,Ellicott City,10.0,0,25,3,0,High
M01618,U01493,P006,Appliance,Emergency,2024-06-21,2024-08-05,1293.59,Closed,Cedar Ridge Commons,Ellicott City,45.0,0,654,1,0,High
M01619,U01444,P006,Plumbing,Emergency,2023-10-14,2023-11-08,168.26,Closed,Cedar Ridge Commons,Ellicott City,25.0,0,905,1,0,Low
M01620,U01423,P006,HVAC,Medium,2023-10-04,2023-10-28,765.09,Closed,Cedar Ridge Commons,Ellicott City,24.0,0,915,7,0,Medium
M01621,U01342,P006,Flooring,Medium,2024-10-24,2024-11-21,182.84,Closed,Cedar Ridge Commons,Ellicott City,28.0,0,529,7,0,Low
M01622,U01390,P006,General,Low,2024-07-12,2024-08-12,2280.96,Closed,Cedar Ridge Commons,Ellicott City,31.0,0,633,14,0,High
M01623,U01574,P006,Plumbing,Medium,2023-10-15,2023-10-31,2328.01,Closed,Cedar Ridge Commons,Ellicott City,16.0,0,904,7,0,High
M01624,U01546,P006,General,High,2026-03-18,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,19,3,1,No Cost
M01625,U01535,P006,Electrical,Medium,2025-09-30,2025-10-30,974.81,Closed,Cedar Ridge Commons,Ellicott City,30.0,0,188,7,0,Medium
M01626,U01480,P006,Appliance,Medium,2025-04-08,2025-04-12,559.67,Closed,Cedar Ridge Commons,Ellicott City,4.0,0,363,7,0,Medium
M01627,U01556,P006,Plumbing,Emergency,2025-04-08,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,363,1,1,No Cost
M01628,U01426,P006,HVAC,Medium,2024-01-14,2024-01-18,392.29,Closed,Cedar Ridge Commons,Ellicott City,4.0,0,813,7,0,Medium
M01629,U01402,P006,Flooring,Medium,2025-06-30,2025-07-04,1366.52,Closed,Cedar Ridge Commons,Ellicott City,4.0,0,280,7,0,High
M01630,U01367,P006,HVAC,Medium,2024-06-21,2024-06-27,554.15,Closed,Cedar Ridge Commons,Ellicott City,6.0,0,654,7,0,Medium
M01631,U01333,P006,Appliance,Emergency,2025-03-06,2025-03-08,1188.05,Closed,Cedar Ridge Commons,Ellicott City,2.0,0,396,1,0,High
M01632,U01371,P006,Electrical,Medium,2023-07-06,2023-08-03,84.8,Closed,Cedar Ridge Commons,Ellicott City,28.0,0,1005,7,0,Low
M01633,U01523,P006,Appliance,Low,2025-03-17,2025-03-25,1878.56,Closed,Cedar Ridge Commons,Ellicott City,8.0,0,385,14,0,High
M01634,U01450,P006,Appliance,Emergency,2026-02-02,2026-02-09,2334.74,Closed,Cedar Ridge Commons,Ellicott City,7.0,0,63,1,0,High
M01635,U01513,P006,Appliance,Emergency,2024-10-14,2024-10-31,1669.21,Closed,Cedar Ridge Commons,Ellicott City,17.0,0,539,1,0,High
M01636,U01530,P006,General,Emergency,2025-12-15,2025-12-27,1478.67,Closed,Cedar Ridge Commons,Ellicott City,12.0,0,112,1,0,High
M01637,U01325,P006,Electrical,Emergency,2025-04-01,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,370,1,1,No Cost
M01638,U01384,P006,Appliance,Medium,2023-08-08,2023-09-01,1292.76,Closed,Cedar Ridge Commons,Ellicott City,24.0,0,972,7,0,High
M01639,U01403,P006,Electrical,High,2024-01-15,2024-02-19,492.8,Closed,Cedar Ridge Commons,Ellicott City,35.0,0,812,3,0,Medium
M01640,U01433,P006,Flooring,Emergency,2023-11-21,2023-12-29,2386.61,Closed,Cedar Ridge Commons,Ellicott City,38.0,0,867,1,0,High
M01641,U01451,P006,Pest Control,Emergency,2025-06-03,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,307,1,1,No Cost
M01642,U01494,P006,General,Medium,2023-10-16,2023-11-30,1480.74,Closed,Cedar Ridge Commons,Ellicott City,45.0,0,903,7,0,High
M01643,U01458,P006,Pest Control,High,2025-01-21,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,440,3,1,No Cost
M01644,U01519,P006,Appliance,Medium,2024-03-22,2024-04-29,64.47,Closed,Cedar Ridge Commons,Ellicott City,38.0,0,745,7,0,Low
M01645,U01430,P006,Plumbing,Medium,2024-05-13,2024-05-23,2446.82,Closed,Cedar Ridge Commons,Ellicott City,10.0,0,693,7,0,High
M01646,U01567,P006,Electrical,High,2025-06-18,2025-07-20,2231.92,Closed,Cedar Ridge Commons,Ellicott City,32.0,0,292,3,0,High
M01647,U01333,P006,Flooring,Emergency,2026-01-18,2026-02-26,1734.36,Closed,Cedar Ridge Commons,Ellicott City,39.0,0,78,1,0,High
M01648,U01321,P006,Plumbing,Medium,2025-07-09,2025-07-12,1884.1,Closed,Cedar Ridge Commons,Ellicott City,3.0,0,271,7,0,High
M01649,U01414,P006,Electrical,High,2024-03-20,2024-04-11,2264.06,Closed,Cedar Ridge Commons,Ellicott City,22.0,0,747,3,0,High
M01650,U01363,P006,Flooring,Low,2023-09-26,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,923,14,1,No Cost
M01651,U01456,P006,General,Low,2026-01-01,2026-01-04,2080.21,Closed,Cedar Ridge Commons,Ellicott City,3.0,0,95,14,0,High
M01652,U01551,P006,HVAC,Medium,2025-10-15,2025-10-31,309.32,Closed,Cedar Ridge Commons,Ellicott City,16.0,0,173,7,0,Medium
M01653,U01348,P006,HVAC,Medium,2023-06-26,2023-08-03,1564.3,Closed,Cedar Ridge Commons,Ellicott City,38.0,0,1015,7,0,High
M01654,U01342,P006,Electrical,Medium,2025-05-17,2025-05-29,1245.1,Closed,Cedar Ridge Commons,Ellicott City,12.0,0,324,7,0,High
M01655,U01445,P006,General,Medium,2026-03-26,2026-05-08,2191.24,Closed,Cedar Ridge Commons,Ellicott City,43.0,0,11,7,0,High
M01656,U01362,P006,Pest Control,Emergency,2025-08-27,2025-09-29,879.2,Closed,Cedar Ridge Commons,Ellicott City,33.0,0,222,1,0,Medium
M01657,U01344,P006,Appliance,Low,2025-10-14,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,174,14,1,No Cost
M01658,U01498,P006,Flooring,Emergency,2023-10-22,2023-11-21,319.04,Closed,Cedar Ridge Commons,Ellicott City,30.0,0,897,1,0,Medium
M01659,U01464,P006,Appliance,High,2025-09-30,2025-10-27,1065.73,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,188,3,0,High
M01660,U01596,P006,Appliance,Low,2024-10-03,2024-10-19,1000.62,Closed,Cedar Ridge Commons,Ellicott City,16.0,0,550,14,0,High
M01661,U01506,P006,General,Low,2025-04-30,2025-05-24,818.28,Closed,Cedar Ridge Commons,Ellicott City,24.0,0,341,14,0,Medium
M01662,U01509,P006,Plumbing,Low,2024-08-22,2024-09-13,1067.55,Closed,Cedar Ridge Commons,Ellicott City,22.0,0,592,14,0,High
M01663,U01394,P006,HVAC,Medium,2024-11-16,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,506,7,1,No Cost
M01664,U01336,P006,Flooring,Medium,2025-07-04,2025-07-30,215.07,Closed,Cedar Ridge Commons,Ellicott City,26.0,0,276,7,0,Low
M01665,U01363,P006,Plumbing,Medium,2025-10-27,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,161,7,1,No Cost
M01666,U01528,P006,Pest Control,Medium,2025-08-03,2025-09-08,795.22,Closed,Cedar Ridge Commons,Ellicott City,36.0,0,246,7,0,Medium
M01667,U01544,P006,Flooring,Emergency,2025-09-14,2025-09-20,1450.55,Closed,Cedar Ridge Commons,Ellicott City,6.0,0,204,1,0,High
M01668,U01412,P006,Plumbing,Medium,2024-04-27,2024-05-01,686.68,Closed,Cedar Ridge Commons,Ellicott City,4.0,0,709,7,0,Medium
M01669,U01402,P006,Electrical,Emergency,2024-06-10,2024-07-03,2043.57,Closed,Cedar Ridge Commons,Ellicott City,23.0,0,665,1,0,High
M01670,U01338,P006,Electrical,Medium,2024-02-28,2024-03-07,378.65,Closed,Cedar Ridge Commons,Ellicott City,8.0,0,768,7,0,Medium
M01671,U01442,P006,Electrical,Emergency,2023-06-21,2023-07-16,549.31,Closed,Cedar Ridge Commons,Ellicott City,25.0,0,1020,1,0,Medium
M01672,U01353,P006,Pest Control,Emergency,2023-12-03,2024-01-05,2162.53,Closed,Cedar Ridge Commons,Ellicott City,33.0,0,855,1,0,High
M01673,U01422,P006,Electrical,Low,2025-06-13,2025-06-28,2040.14,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,297,14,0,High
M01674,U01300,P006,Electrical,Medium,2024-05-21,2024-06-17,511.98,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,685,7,0,Medium
M01675,U01511,P006,Electrical,Medium,2025-05-23,2025-06-16,1009.4,Closed,Cedar Ridge Commons,Ellicott City,24.0,0,318,7,0,High
M01676,U01446,P006,HVAC,Emergency,2025-02-23,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,407,1,1,No Cost
M01677,U01298,P006,Pest Control,Medium,2023-06-18,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,1023,7,1,No Cost
M01678,U01316,P006,HVAC,Medium,2026-01-16,2026-01-30,1893.37,Closed,Cedar Ridge Commons,Ellicott City,14.0,0,80,7,0,High
M01679,U01455,P006,Pest Control,Emergency,2024-05-22,2024-06-11,2168.94,Closed,Cedar Ridge Commons,Ellicott City,20.0,0,684,1,0,High
M01680,U01493,P006,HVAC,Medium,2024-02-16,2024-03-02,1978.26,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,780,7,0,High
M01681,U01509,P006,Plumbing,Low,2024-04-05,2024-04-21,2095.27,Closed,Cedar Ridge Commons,Ellicott City,16.0,0,731,14,0,High
M01682,U01574,P006,Plumbing,High,2025-04-05,2025-05-02,2418.13,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,366,3,0,High
M01683,U01332,P006,Flooring,Medium,2024-07-14,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,631,7,1,No Cost
M01684,U01330,P006,General,Low,2023-12-10,2023-12-21,1281.17,Closed,Cedar Ridge Commons,Ellicott City,11.0,0,848,14,0,High
M01685,U01338,P006,Electrical,High,2023-08-01,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,979,3,1,No Cost
M01686,U01405,P006,General,High,2025-10-16,2025-10-31,1011.09,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,172,3,0,High
M01687,U01453,P006,Electrical,Medium,2026-04-04,2026-04-20,438.0,Closed,Cedar Ridge Commons,Ellicott City,16.0,0,2,7,0,Medium
M01688,U01465,P006,Flooring,Emergency,2024-12-25,2025-01-07,542.58,Closed,Cedar Ridge Commons,Ellicott City,13.0,0,467,1,0,Medium
M01689,U01549,P006,Flooring,Low,2024-05-20,2024-06-28,731.29,Closed,Cedar Ridge Commons,Ellicott City,39.0,0,686,14,0,Medium
M01690,U01313,P006,Pest Control,Medium,2026-03-01,2026-03-24,1600.71,Closed,Cedar Ridge Commons,Ellicott City,23.0,0,36,7,0,High
M01691,U01399,P006,General,Low,2024-07-16,2024-08-02,1862.12,Closed,Cedar Ridge Commons,Ellicott City,17.0,0,629,14,0,High
M01692,U01362,P006,Pest Control,High,2025-04-06,2025-04-13,1476.02,Closed,Cedar Ridge Commons,Ellicott City,7.0,0,365,3,0,High
M01693,U01473,P006,Plumbing,Medium,2023-09-20,2023-10-23,1164.2,Closed,Cedar Ridge Commons,Ellicott City,33.0,0,929,7,0,High
M01694,U01329,P006,Electrical,Low,2024-02-13,2024-03-10,857.92,Closed,Cedar Ridge Commons,Ellicott City,26.0,0,783,14,0,Medium
M01695,U01443,P006,Pest Control,Emergency,2025-01-19,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,442,1,1,No Cost
M01696,U01607,P006,Plumbing,Emergency,2025-05-29,2025-07-07,2392.69,Closed,Cedar Ridge Commons,Ellicott City,39.0,0,312,1,0,High
M01697,U01419,P006,Flooring,Emergency,2024-05-12,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,694,1,1,No Cost
M01698,U01335,P006,Appliance,Low,2024-12-18,2025-01-16,1266.8,Closed,Cedar Ridge Commons,Ellicott City,29.0,0,474,14,0,High
M01699,U01435,P006,Flooring,Low,2024-10-16,2024-10-22,1050.11,Closed,Cedar Ridge Commons,Ellicott City,6.0,0,537,14,0,High
M01700,U01478,P006,Electrical,High,2025-05-10,2025-05-21,2399.08,Closed,Cedar Ridge Commons,Ellicott City,11.0,0,331,3,0,High
M01701,U01496,P006,Plumbing,Emergency,2025-04-02,2025-05-09,1682.7,Closed,Cedar Ridge Commons,Ellicott City,37.0,0,369,1,0,High
M01702,U01310,P006,Pest Control,Medium,2025-02-14,2025-03-03,1471.98,Closed,Cedar Ridge Commons,Ellicott City,17.0,0,416,7,0,High
M01703,U01449,P006,HVAC,Medium,2025-03-17,2025-04-13,2165.43,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,385,7,0,High
M01704,U01337,P006,General,Medium,2025-11-11,2025-12-03,90.32,Closed,Cedar Ridge Commons,Ellicott City,22.0,0,146,7,0,Low
M01705,U01315,P006,General,Emergency,2023-12-03,2024-01-11,899.36,Closed,Cedar Ridge Commons,Ellicott City,39.0,0,855,1,0,Medium
M01706,U01502,P006,General,High,2024-06-19,2024-07-03,1432.59,Closed,Cedar Ridge Commons,Ellicott City,14.0,0,656,3,0,High
M01707,U01484,P006,Pest Control,Emergency,2024-06-20,2024-06-21,2313.02,Closed,Cedar Ridge Commons,Ellicott City,1.0,0,655,1,0,High
M01708,U01594,P006,Pest Control,Medium,2023-11-26,2023-12-26,125.19,Closed,Cedar Ridge Commons,Ellicott City,30.0,0,862,7,0,Low
M01709,U01494,P006,Plumbing,Emergency,2025-04-01,2025-04-28,134.13,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,370,1,0,Low
M01710,U01569,P006,Electrical,Emergency,2023-08-25,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,955,1,1,No Cost
M01711,U01522,P006,HVAC,Low,2024-03-13,2024-03-28,2319.72,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,754,14,0,High
M01712,U01407,P006,Flooring,Emergency,2023-12-23,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,835,1,1,No Cost
M01713,U01378,P006,Plumbing,Emergency,2025-10-22,2025-11-22,1100.1,Closed,Cedar Ridge Commons,Ellicott City,31.0,0,166,1,0,High
M01714,U01410,P006,Electrical,Medium,2023-07-06,2023-08-04,597.69,Closed,Cedar Ridge Commons,Ellicott City,29.0,0,1005,7,0,Medium
M01715,U01426,P006,Flooring,Medium,2025-07-08,2025-08-08,52.36,Closed,Cedar Ridge Commons,Ellicott City,31.0,0,272,7,0,Low
M01716,U01349,P006,Flooring,Low,2025-05-12,2025-06-02,1251.44,Closed,Cedar Ridge Commons,Ellicott City,21.0,0,329,14,0,High
M01717,U01444,P006,Pest Control,Medium,2025-09-13,2025-09-16,828.23,Closed,Cedar Ridge Commons,Ellicott City,3.0,0,205,7,0,Medium
M01718,U01498,P006,Pest Control,High,2024-07-17,2024-07-22,1011.55,Closed,Cedar Ridge Commons,Ellicott City,5.0,0,628,3,0,High
M01719,U01603,P006,Plumbing,Emergency,2025-04-30,2025-05-28,2240.95,Closed,Cedar Ridge Commons,Ellicott City,28.0,0,341,1,0,High
M01720,U01570,P006,Electrical,Medium,2023-09-11,2023-10-15,2421.86,Closed,Cedar Ridge Commons,Ellicott City,34.0,0,938,7,0,High
M01721,U01517,P006,Flooring,Low,2023-09-28,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,921,14,1,No Cost
M01722,U01467,P006,HVAC,Low,2024-03-06,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,761,14,1,No Cost
M01723,U01388,P006,Electrical,High,2024-02-17,2024-03-20,1954.52,Closed,Cedar Ridge Commons,Ellicott City,32.0,0,779,3,0,High
M01724,U01322,P006,General,Low,2025-04-02,2025-04-22,84.62,Closed,Cedar Ridge Commons,Ellicott City,20.0,0,369,14,0,Low
M01725,U01344,P006,Pest Control,Medium,2025-07-30,2025-08-20,1540.57,Closed,Cedar Ridge Commons,Ellicott City,21.0,0,250,7,0,High
M01726,U01537,P006,Pest Control,Low,2023-08-23,2023-09-30,1695.23,Closed,Cedar Ridge Commons,Ellicott City,38.0,0,957,14,0,High
M01727,U01315,P006,Electrical,Medium,2026-04-03,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,3,7,0,No Cost
M01728,U01429,P006,Electrical,High,2024-09-17,2024-10-19,743.49,Closed,Cedar Ridge Commons,Ellicott City,32.0,0,566,3,0,Medium
M01729,U01503,P006,Pest Control,Emergency,2024-09-18,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,565,1,1,No Cost
M01730,U01314,P006,Flooring,Emergency,2024-12-17,2024-12-24,1457.22,Closed,Cedar Ridge Commons,Ellicott City,7.0,0,475,1,0,High
M01731,U01460,P006,Flooring,High,2026-03-16,2026-03-31,401.46,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,21,3,0,Medium
M01732,U01400,P006,Plumbing,Medium,2025-01-22,2025-03-06,1376.83,Closed,Cedar Ridge Commons,Ellicott City,43.0,0,439,7,0,High
M01733,U01427,P006,General,Medium,2025-06-04,2025-06-11,262.14,Closed,Cedar Ridge Commons,Ellicott City,7.0,0,306,7,0,Medium
M01734,U01596,P006,General,Low,2024-07-07,2024-08-15,785.57,Closed,Cedar Ridge Commons,Ellicott City,39.0,0,638,14,0,Medium
M01735,U01305,P006,Flooring,Medium,2024-05-06,2024-05-25,204.48,Closed,Cedar Ridge Commons,Ellicott City,19.0,0,700,7,0,Low
M01736,U01390,P006,Appliance,Emergency,2025-12-05,2026-01-12,139.06,Closed,Cedar Ridge Commons,Ellicott City,38.0,0,122,1,0,Low
M01737,U01414,P006,Pest Control,Medium,2024-10-18,2024-11-16,1714.48,Closed,Cedar Ridge Commons,Ellicott City,29.0,0,535,7,0,High
M01738,U01537,P006,Electrical,High,2023-08-14,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,966,3,1,No Cost
M01739,U01496,P006,Pest Control,Medium,2025-03-17,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,385,7,1,No Cost
M01740,U01334,P006,HVAC,Medium,2023-07-05,2023-08-11,1549.14,Closed,Cedar Ridge Commons,Ellicott City,37.0,0,1006,7,0,High
M01741,U01538,P006,Flooring,Medium,2025-12-31,2026-02-12,1764.32,Closed,Cedar Ridge Commons,Ellicott City,43.0,0,96,7,0,High
M01742,U01397,P006,Plumbing,Emergency,2023-12-22,2024-01-18,635.1,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,836,1,0,Medium
M01743,U01589,P006,General,Medium,2025-12-03,2025-12-15,992.83,Closed,Cedar Ridge Commons,Ellicott City,12.0,0,124,7,0,Medium
M01744,U01493,P006,HVAC,Emergency,2024-05-07,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,699,1,1,No Cost
M01745,U01539,P006,Plumbing,Medium,2025-02-22,2025-03-30,847.97,Closed,Cedar Ridge Commons,Ellicott City,36.0,0,408,7,0,Medium
M01746,U01411,P006,HVAC,Low,2023-11-07,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,881,14,1,No Cost
M01747,U01558,P006,Electrical,Low,2025-04-29,2025-05-28,1044.68,Closed,Cedar Ridge Commons,Ellicott City,29.0,0,342,14,0,High
M01748,U01529,P006,Electrical,Low,2024-03-06,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,761,14,1,No Cost
M01749,U01584,P006,Flooring,Emergency,2024-03-03,2024-03-18,194.74,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,764,1,0,Low
M01750,U01377,P006,Flooring,High,2025-03-16,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,386,3,1,No Cost
M01751,U01436,P006,Plumbing,Medium,2026-03-28,2026-04-09,633.66,Closed,Cedar Ridge Commons,Ellicott City,12.0,0,9,7,0,Medium
M01752,U01304,P006,HVAC,High,2023-06-27,2023-07-29,1348.17,Closed,Cedar Ridge Commons,Ellicott City,32.0,0,1014,3,0,High
M01753,U01354,P006,Flooring,Medium,2024-11-27,2024-12-28,1672.86,Closed,Cedar Ridge Commons,Ellicott City,31.0,0,495,7,0,High
M01754,U01387,P006,Electrical,Medium,2025-04-30,2025-05-30,207.15,Closed,Cedar Ridge Commons,Ellicott City,30.0,0,341,7,0,Low
M01755,U01505,P006,Appliance,Emergency,2025-09-26,2025-10-13,1760.13,Closed,Cedar Ridge Commons,Ellicott City,17.0,0,192,1,0,High
M01756,U01346,P006,General,Medium,2025-03-09,2025-04-01,1925.52,Closed,Cedar Ridge Commons,Ellicott City,23.0,0,393,7,0,High
M01757,U01479,P006,Electrical,Medium,2025-01-29,2025-03-04,1353.02,Closed,Cedar Ridge Commons,Ellicott City,34.0,0,432,7,0,High
M01758,U01463,P006,HVAC,High,2023-09-08,2023-10-12,944.99,Closed,Cedar Ridge Commons,Ellicott City,34.0,0,941,3,0,Medium
M01759,U01351,P006,Pest Control,Low,2024-01-16,2024-02-13,1216.99,Closed,Cedar Ridge Commons,Ellicott City,28.0,0,811,14,0,High
M01760,U01425,P006,Pest Control,Medium,2025-05-06,2025-06-05,1098.17,Closed,Cedar Ridge Commons,Ellicott City,30.0,0,335,7,0,High
M01761,U01513,P006,Electrical,Low,2025-06-24,2025-07-21,1889.72,Closed,Cedar Ridge Commons,Ellicott City,27.0,0,286,14,0,High
M01762,U01570,P006,Plumbing,Emergency,2024-07-19,2024-08-02,2481.6,Closed,Cedar Ridge Commons,Ellicott City,14.0,0,626,1,0,High
M01763,U01596,P006,HVAC,Medium,2025-11-05,2025-11-09,484.82,Closed,Cedar Ridge Commons,Ellicott City,4.0,0,152,7,0,Medium
M01764,U01546,P006,Appliance,Emergency,2025-10-25,2025-12-05,783.03,Closed,Cedar Ridge Commons,Ellicott City,41.0,0,163,1,0,Medium
M01765,U01474,P006,Electrical,Medium,2024-10-06,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,547,7,1,No Cost
M01766,U01574,P006,Flooring,Medium,2024-10-13,2024-11-06,389.1,Closed,Cedar Ridge Commons,Ellicott City,24.0,0,540,7,0,Medium
M01767,U01462,P006,Electrical,Low,2025-04-25,2025-05-17,1820.05,Closed,Cedar Ridge Commons,Ellicott City,22.0,0,346,14,0,High
M01768,U01569,P006,General,Medium,2025-09-02,2025-10-07,68.51,Closed,Cedar Ridge Commons,Ellicott City,35.0,0,216,7,0,Low
M01769,U01401,P006,Pest Control,Medium,2024-12-03,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,489,7,1,No Cost
M01770,U01372,P006,Electrical,Low,2025-07-13,2025-08-16,1881.23,Closed,Cedar Ridge Commons,Ellicott City,34.0,0,267,14,0,High
M01771,U01497,P006,Pest Control,Medium,2025-07-13,2025-08-12,2398.53,Closed,Cedar Ridge Commons,Ellicott City,30.0,0,267,7,0,High
M01772,U01426,P006,Electrical,High,2024-06-03,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,672,3,1,No Cost
M01773,U01408,P006,General,High,2023-07-21,2023-08-26,894.13,Closed,Cedar Ridge Commons,Ellicott City,36.0,0,990,3,0,Medium
M01774,U01440,P006,Electrical,Emergency,2025-11-26,2026-01-10,504.28,Closed,Cedar Ridge Commons,Ellicott City,45.0,0,131,1,0,Medium
M01775,U01567,P006,Plumbing,Emergency,2024-06-22,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,653,1,1,No Cost
M01776,U01377,P006,HVAC,Emergency,2024-12-26,2025-01-07,2336.24,Closed,Cedar Ridge Commons,Ellicott City,12.0,0,466,1,0,High
M01777,U01412,P006,HVAC,Emergency,2023-06-02,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,1039,1,1,No Cost
M01778,U01498,P006,HVAC,Medium,2024-10-05,2024-10-22,2175.48,Closed,Cedar Ridge Commons,Ellicott City,17.0,0,548,7,0,High
M01779,U01346,P006,Flooring,Medium,2024-12-14,2025-01-01,207.84,Closed,Cedar Ridge Commons,Ellicott City,18.0,0,478,7,0,Low
M01780,U01574,P006,Flooring,Medium,2025-03-13,2025-04-16,2225.15,Closed,Cedar Ridge Commons,Ellicott City,34.0,0,389,7,0,High
M01781,U01420,P006,Plumbing,Medium,2023-06-08,2023-06-23,900.53,Closed,Cedar Ridge Commons,Ellicott City,15.0,0,1033,7,0,Medium
M01782,U01413,P006,Plumbing,Medium,2024-04-20,2024-05-18,1213.37,Closed,Cedar Ridge Commons,Ellicott City,28.0,0,716,7,0,High
M01783,U01465,P006,General,Medium,2023-06-19,2023-07-18,1469.95,Closed,Cedar Ridge Commons,Ellicott City,29.0,0,1022,7,0,High
M01784,U01577,P006,Electrical,Medium,2025-11-24,2025-12-27,1481.32,Closed,Cedar Ridge Commons,Ellicott City,33.0,0,133,7,0,High
M01785,U01521,P006,General,Medium,2023-12-07,2023-12-31,196.22,Closed,Cedar Ridge Commons,Ellicott City,24.0,0,851,7,0,Low
M01786,U01511,P006,HVAC,Emergency,2025-09-13,,0.0,Open,Cedar Ridge Commons,Ellicott City,,1,205,1,1,No Cost
