payment_id,tenant_id,unit_id,property_id,period_month,amount_due,amount_paid,payment_date,status
PAY005153,T01023,U01309,P006,2024-01,1391.0,1107.0,2024-02-08,Partial
PAY005154,T01024,U01310,P006,2024-01,1599.0,1599.0,2024-01-06,Paid
PAY005155,T01024,U01310,P006,2024-01,1599.0,1599.0,2024-02-01,Paid
PAY005156,T01024,U01310,P006,2024-03,1599.0,1056.0,2024-03-20,Partial
PAY005157,T01024,U01310,P006,2024-03,1599.0,1599.0,2024-04-03,Paid
PAY005158,T01024,U01310,P006,2024-04,1599.0,1599.0,2024-05-03,Paid
PAY005159,T01024,U01310,P006,2024-05,1599.0,1599.0,2024-06-02,Paid
PAY005160,T01024,U01310,P006,2024-06,1599.0,1599.0,2024-06-30,Paid
PAY005161,T01024,U01310,P006,2024-07,1599.0,1599.0,2024-08-03,Paid
PAY005162,T01024,U01310,P006,2024-08,1599.0,1599.0,2024-09-01,Paid
PAY005163,T01024,U01310,P006,2024-09,1599.0,1599.0,2024-09-30,Paid
PAY005164,T01026,U01312,P006,2024-01,1524.0,1524.0,2024-01-03,Paid
PAY005165,T01026,U01312,P006,2024-01,1524.0,1524.0,2024-02-01,Paid
PAY005166,T01026,U01312,P006,2024-03,1524.0,1524.0,2024-03-02,Paid
PAY005167,T01026,U01312,P006,2024-03,1524.0,1524.0,2024-04-05,Paid
PAY005168,T01026,U01312,P006,2024-04,1524.0,1524.0,2024-05-02,Paid
PAY005169,T01026,U01312,P006,2024-05,1524.0,1524.0,2024-06-03,Paid
PAY005170,T01026,U01312,P006,2024-06,1524.0,1524.0,2024-07-01,Paid
PAY005171,T01026,U01312,P006,2024-07,1524.0,1524.0,2024-07-31,Paid
PAY005172,T01026,U01312,P006,2024-08,1524.0,1524.0,2024-08-30,Paid
PAY005173,T01026,U01312,P006,2024-09,1524.0,1524.0,2024-09-29,Paid
PAY005174,T01026,U01312,P006,2024-10,1524.0,1524.0,2024-10-28,Paid
PAY005175,T01026,U01312,P006,2024-11,1524.0,1524.0,2024-11-30,Paid
PAY005176,T01026,U01312,P006,2024-12,1524.0,1524.0,2024-12-30,Paid
PAY005177,T01026,U01312,P006,2025-01,1524.0,1524.0,2025-01-26,Paid
PAY005178,T01027,U01313,P006,2024-01,1468.0,811.0,2024-01-09,Partial
PAY005179,T01027,U01313,P006,2024-01,1468.0,1468.0,2024-02-03,Paid
PAY005180,T01027,U01313,P006,2024-03,1468.0,1468.0,2024-03-06,Paid
PAY005181,T01027,U01313,P006,2024-03,1468.0,1468.0,2024-04-03,Paid
PAY005182,T01027,U01313,P006,2024-04,1468.0,1468.0,2024-05-05,Paid
PAY005183,T01027,U01313,P006,2024-05,1468.0,1468.0,2024-06-04,Paid
PAY005184,T01027,U01313,P006,2024-06,1468.0,1468.0,2024-07-02,Paid
PAY005185,T01027,U01313,P006,2024-07,1468.0,1468.0,2024-07-30,Paid
PAY005186,T01027,U01313,P006,2024-08,1468.0,1468.0,2024-09-02,Paid
PAY005187,T01027,U01313,P006,2024-09,1468.0,1468.0,2024-10-02,Paid
PAY005188,T01027,U01313,P006,2024-10,1468.0,1468.0,2024-10-29,Paid
PAY005189,T01027,U01313,P006,2024-11,1468.0,1468.0,2024-11-28,Paid
PAY005190,T01027,U01313,P006,2024-12,1468.0,1468.0,2024-12-31,Paid
PAY005191,T01029,U01315,P006,2024-01,1267.0,1267.0,2024-01-02,Paid
PAY005192,T01029,U01315,P006,2024-01,1267.0,1267.0,2024-02-03,Paid
PAY005193,T01029,U01315,P006,2024-03,1267.0,1267.0,2024-03-05,Paid
PAY005194,T01029,U01315,P006,2024-03,1267.0,1267.0,2024-04-01,Paid
PAY005195,T01029,U01315,P006,2024-04,1267.0,1267.0,2024-05-05,Paid
PAY005196,T01029,U01315,P006,2024-05,1267.0,1267.0,2024-05-31,Paid
PAY005197,T01029,U01315,P006,2024-06,1267.0,1267.0,2024-06-30,Paid
PAY005198,T01029,U01315,P006,2024-07,1267.0,1267.0,2024-07-30,Paid
PAY005199,T01029,U01315,P006,2024-08,1267.0,1267.0,2024-08-30,Paid
PAY005200,T01029,U01315,P006,2024-09,1267.0,1267.0,2024-09-28,Paid
PAY005201,T01029,U01315,P006,2024-10,1267.0,1267.0,2024-10-28,Paid
PAY005202,T01029,U01315,P006,2024-11,1267.0,814.0,2024-12-05,Partial
PAY005203,T01029,U01315,P006,2024-12,1267.0,1267.0,2024-12-30,Paid
PAY005204,T01029,U01315,P006,2025-01,1267.0,1267.0,2025-01-27,Paid
PAY005205,T01029,U01315,P006,2025-02,1267.0,1267.0,2025-02-27,Paid
PAY005206,T01030,U01317,P006,2024-03,1217.0,1217.0,2024-03-03,Paid
PAY005207,T01030,U01317,P006,2024-03,1217.0,1217.0,2024-04-04,Paid
PAY005208,T01030,U01317,P006,2024-04,1217.0,1217.0,2024-05-03,Paid
PAY005209,T01030,U01317,P006,2024-05,1217.0,1217.0,2024-06-03,Paid
PAY005210,T01030,U01317,P006,2024-06,1217.0,0.0,,Delinquent
PAY005211,T01030,U01317,P006,2024-07,1217.0,1217.0,2024-07-30,Paid
PAY005212,T01030,U01317,P006,2024-08,1217.0,1217.0,2024-09-02,Paid
PAY005213,T01030,U01317,P006,2024-09,1217.0,1217.0,2024-10-01,Paid
PAY005214,T01030,U01317,P006,2024-10,1217.0,1217.0,2024-10-30,Paid
PAY005215,T01030,U01317,P006,2024-11,1217.0,1217.0,2024-11-28,Paid
PAY005216,T01030,U01317,P006,2024-12,1217.0,1217.0,2024-12-31,Paid
PAY005217,T01030,U01317,P006,2025-01,1217.0,1217.0,2025-01-30,Paid
PAY005218,T01030,U01317,P006,2025-02,1217.0,1217.0,2025-03-01,Paid
PAY005219,T01031,U01318,P006,2024-01,1260.0,1260.0,2024-01-06,Paid
PAY005220,T01031,U01318,P006,2024-01,1260.0,1260.0,2024-02-04,Paid
PAY005221,T01031,U01318,P006,2024-03,1260.0,1260.0,2024-03-05,Paid
PAY005222,T01031,U01318,P006,2024-03,1260.0,1260.0,2024-04-01,Paid
PAY005223,T01031,U01318,P006,2024-04,1260.0,1260.0,2024-05-05,Paid
PAY005224,T01031,U01318,P006,2024-05,1260.0,1260.0,2024-06-03,Paid
PAY005225,T01031,U01318,P006,2024-06,1260.0,1260.0,2024-06-30,Paid
PAY005226,T01031,U01318,P006,2024-07,1260.0,1260.0,2024-08-03,Paid
PAY005227,T01031,U01318,P006,2024-08,1260.0,1260.0,2024-08-29,Paid
PAY005228,T01031,U01318,P006,2024-09,1260.0,1260.0,2024-10-01,Paid
PAY005229,T01031,U01318,P006,2024-10,1260.0,1260.0,2024-10-31,Paid
PAY005230,T01031,U01318,P006,2024-11,1260.0,1260.0,2024-11-29,Paid
PAY005231,T01031,U01318,P006,2024-12,1260.0,1260.0,2024-12-30,Paid
PAY005232,T01032,U01319,P006,2024-01,1571.0,1571.0,2024-01-06,Paid
PAY005233,T01032,U01319,P006,2024-01,1571.0,1571.0,2024-02-03,Paid
PAY005234,T01032,U01319,P006,2024-03,1571.0,0.0,,Delinquent
PAY005235,T01032,U01319,P006,2024-03,1571.0,1571.0,2024-04-03,Paid
PAY005236,T01032,U01319,P006,2024-04,1571.0,1571.0,2024-05-05,Paid
PAY005237,T01032,U01319,P006,2024-05,1571.0,1571.0,2024-06-03,Paid
PAY005238,T01032,U01319,P006,2024-06,1571.0,1571.0,2024-07-04,Paid
PAY005239,T01035,U01322,P006,2024-01,1334.0,1334.0,2024-01-05,Paid
PAY005240,T01035,U01322,P006,2024-01,1334.0,1334.0,2024-02-01,Paid
PAY005241,T01035,U01322,P006,2024-03,1334.0,1334.0,2024-03-05,Paid
PAY005242,T01035,U01322,P006,2024-03,1334.0,0.0,,Delinquent
PAY005243,T01035,U01322,P006,2024-04,1334.0,1334.0,2024-05-01,Paid
PAY005244,T01036,U01324,P006,2024-01,1336.0,1336.0,2024-02-05,Paid
PAY005245,T01036,U01324,P006,2024-03,1336.0,1336.0,2024-03-02,Paid
PAY005246,T01036,U01324,P006,2024-03,1336.0,1336.0,2024-04-02,Paid
PAY005247,T01036,U01324,P006,2024-04,1336.0,1336.0,2024-05-02,Paid
PAY005248,T01036,U01324,P006,2024-05,1336.0,1336.0,2024-05-31,Paid
PAY005249,T01036,U01324,P006,2024-06,1336.0,1336.0,2024-07-02,Paid
PAY005250,T01036,U01324,P006,2024-07,1336.0,1336.0,2024-07-31,Paid
PAY005251,T01036,U01324,P006,2024-08,1336.0,1336.0,2024-08-31,Paid
PAY005252,T01036,U01324,P006,2024-09,1336.0,1336.0,2024-10-02,Paid
PAY005253,T01036,U01324,P006,2024-10,1336.0,1336.0,2024-11-01,Paid
PAY005254,T01036,U01324,P006,2024-11,1336.0,1336.0,2024-11-28,Paid
PAY005255,T01036,U01324,P006,2024-12,1336.0,1336.0,2024-12-28,Paid
PAY005256,T01036,U01324,P006,2025-01,1336.0,1336.0,2025-01-27,Paid
PAY005257,T01037,U01326,P006,2024-01,1542.0,1542.0,2024-01-03,Paid
PAY005258,T01037,U01326,P006,2024-01,1542.0,1542.0,2024-02-01,Paid
PAY005259,T01037,U01326,P006,2024-03,1542.0,1542.0,2024-03-04,Paid
PAY005260,T01037,U01326,P006,2024-03,1542.0,1542.0,2024-04-03,Paid
PAY005261,T01037,U01326,P006,2024-04,1542.0,1542.0,2024-05-01,Paid
PAY005262,T01037,U01326,P006,2024-05,1542.0,1542.0,2024-06-01,Paid
PAY005263,T01037,U01326,P006,2024-06,1542.0,0.0,,Delinquent
PAY005264,T01037,U01326,P006,2024-07,1542.0,1542.0,2024-07-30,Paid
PAY005265,T01037,U01326,P006,2024-08,1542.0,1542.0,2024-09-01,Paid
PAY005266,T01037,U01326,P006,2024-09,1542.0,1542.0,2024-10-02,Paid
PAY005267,T01037,U01326,P006,2024-10,1542.0,1542.0,2024-10-30,Paid
PAY005268,T01037,U01326,P006,2024-11,1542.0,1542.0,2024-11-28,Paid
PAY005269,T01037,U01326,P006,2024-12,1542.0,1542.0,2024-12-28,Paid
PAY005270,T01037,U01326,P006,2025-01,1542.0,1542.0,2025-01-27,Paid
PAY005271,T01037,U01326,P006,2025-02,1542.0,1542.0,2025-02-26,Paid
PAY005272,T01038,U01327,P006,2024-01,1323.0,1323.0,2024-01-03,Paid
PAY005273,T01038,U01327,P006,2024-01,1323.0,1323.0,2024-02-02,Paid
PAY005274,T01038,U01327,P006,2024-03,1323.0,1323.0,2024-03-06,Paid
PAY005275,T01039,U01328,P006,2024-01,1491.0,1491.0,2024-01-06,Paid
PAY005276,T01039,U01328,P006,2024-01,1491.0,1491.0,2024-02-05,Paid
PAY005277,T01039,U01328,P006,2024-03,1491.0,0.0,,Delinquent
PAY005278,T01039,U01328,P006,2024-03,1491.0,1491.0,2024-04-02,Paid
PAY005279,T01039,U01328,P006,2024-04,1491.0,1491.0,2024-05-03,Paid
PAY005280,T01039,U01328,P006,2024-05,1491.0,1491.0,2024-05-31,Paid
PAY005281,T01039,U01328,P006,2024-06,1491.0,1491.0,2024-07-04,Paid
PAY005282,T01039,U01328,P006,2024-07,1491.0,1491.0,2024-08-01,Paid
PAY005283,T01039,U01328,P006,2024-08,1491.0,1491.0,2024-09-01,Paid
PAY005284,T01039,U01328,P006,2024-09,1491.0,1491.0,2024-10-02,Paid
PAY005285,T01039,U01328,P006,2024-10,1491.0,1491.0,2024-10-29,Paid
PAY005286,T01039,U01328,P006,2024-11,1491.0,832.0,2024-12-05,Partial
PAY005287,T01039,U01328,P006,2024-12,1491.0,1039.0,2025-01-02,Partial
PAY005288,T01039,U01328,P006,2025-01,1491.0,1491.0,2025-01-28,Paid
PAY005289,T01039,U01328,P006,2025-02,1491.0,1491.0,2025-02-27,Paid
PAY005290,T01041,U01330,P006,2024-01,1720.0,1720.0,2024-01-02,Paid
PAY005291,T01041,U01330,P006,2024-01,1720.0,1720.0,2024-02-05,Paid
PAY005292,T01041,U01330,P006,2024-03,1720.0,1720.0,2024-03-04,Paid
PAY005293,T01041,U01330,P006,2024-03,1720.0,1720.0,2024-04-05,Paid
PAY005294,T01041,U01330,P006,2024-04,1720.0,1720.0,2024-05-04,Paid
PAY005295,T01041,U01330,P006,2024-05,1720.0,1720.0,2024-05-31,Paid
PAY005296,T01041,U01330,P006,2024-06,1720.0,1720.0,2024-07-01,Paid
PAY005297,T01042,U01332,P006,2024-01,1738.0,1738.0,2024-01-02,Paid
PAY005298,T01042,U01332,P006,2024-01,1738.0,1738.0,2024-02-01,Paid
PAY005299,T01042,U01332,P006,2024-03,1738.0,1738.0,2024-03-03,Paid
PAY005300,T01042,U01332,P006,2024-03,1738.0,1738.0,2024-04-02,Paid
PAY005301,T01043,U01333,P006,2024-01,1774.0,1630.0,2024-01-11,Partial
PAY005302,T01043,U01333,P006,2024-01,1774.0,1774.0,2024-02-02,Paid
PAY005303,T01043,U01333,P006,2024-03,1774.0,1774.0,2024-03-06,Paid
PAY005304,T01043,U01333,P006,2024-03,1774.0,1774.0,2024-04-04,Paid
PAY005305,T01043,U01333,P006,2024-04,1774.0,1774.0,2024-05-01,Paid
PAY005306,T01045,U01335,P006,2024-01,1569.0,1569.0,2024-01-03,Paid
PAY005307,T01045,U01335,P006,2024-01,1569.0,1569.0,2024-02-05,Paid
PAY005308,T01045,U01335,P006,2024-03,1569.0,1569.0,2024-03-05,Paid
PAY005309,T01045,U01335,P006,2024-03,1569.0,1569.0,2024-04-02,Paid
PAY005310,T01045,U01335,P006,2024-04,1569.0,1569.0,2024-05-05,Paid
PAY005311,T01046,U01338,P006,2024-01,1496.0,1496.0,2024-01-06,Paid
PAY005312,T01046,U01338,P006,2024-01,1496.0,1496.0,2024-02-03,Paid
PAY005313,T01046,U01338,P006,2024-03,1496.0,1496.0,2024-03-04,Paid
PAY005314,T01046,U01338,P006,2024-03,1496.0,1496.0,2024-04-02,Paid
PAY005315,T01046,U01338,P006,2024-04,1496.0,1496.0,2024-05-01,Paid
PAY005316,T01048,U01341,P006,2024-01,1783.0,1783.0,2024-01-03,Paid
PAY005317,T01048,U01341,P006,2024-01,1783.0,1783.0,2024-02-03,Paid
PAY005318,T01048,U01341,P006,2024-03,1783.0,1783.0,2024-03-02,Paid
PAY005319,T01048,U01341,P006,2024-03,1783.0,1783.0,2024-04-02,Paid
PAY005320,T01048,U01341,P006,2024-04,1783.0,1783.0,2024-05-01,Paid
PAY005321,T01048,U01341,P006,2024-05,1783.0,1783.0,2024-05-31,Paid
PAY005322,T01048,U01341,P006,2024-06,1783.0,1783.0,2024-07-03,Paid
PAY005323,T01048,U01341,P006,2024-07,1783.0,1783.0,2024-08-03,Paid
PAY005324,T01048,U01341,P006,2024-08,1783.0,1783.0,2024-08-30,Paid
PAY005325,T01048,U01341,P006,2024-09,1783.0,1783.0,2024-10-02,Paid
PAY005326,T01048,U01341,P006,2024-10,1783.0,0.0,,Delinquent
PAY005327,T01048,U01341,P006,2024-11,1783.0,1783.0,2024-11-29,Paid
PAY005328,T01048,U01341,P006,2024-12,1783.0,1783.0,2024-12-28,Paid
PAY005329,T01048,U01341,P006,2025-01,1783.0,0.0,,Delinquent
PAY005330,T01048,U01341,P006,2025-02,1783.0,1783.0,2025-02-26,Paid
PAY005331,T01049,U01343,P006,2024-01,1891.0,1891.0,2024-01-04,Paid
PAY005332,T01050,U01344,P006,2024-01,1605.0,1605.0,2024-01-04,Paid
PAY005333,T01050,U01344,P006,2024-01,1605.0,1605.0,2024-02-05,Paid
PAY005334,T01050,U01344,P006,2024-03,1605.0,1605.0,2024-03-06,Paid
PAY005335,T01050,U01344,P006,2024-03,1605.0,1605.0,2024-04-01,Paid
PAY005336,T01050,U01344,P006,2024-04,1605.0,1605.0,2024-05-05,Paid
PAY005337,T01050,U01344,P006,2024-05,1605.0,1605.0,2024-05-31,Paid
PAY005338,T01051,U01346,P006,2024-01,1604.0,1604.0,2024-01-05,Paid
PAY005339,T01051,U01346,P006,2024-01,1604.0,1604.0,2024-02-02,Paid
PAY005340,T01053,U01348,P006,2024-01,1476.0,1375.0,2024-01-19,Partial
PAY005341,T01053,U01348,P006,2024-01,1476.0,1476.0,2024-02-05,Paid
PAY005342,T01053,U01348,P006,2024-03,1476.0,0.0,,Delinquent
PAY005343,T01053,U01348,P006,2024-03,1476.0,1476.0,2024-04-01,Paid
PAY005344,T01054,U01349,P006,2024-01,1687.0,1687.0,2024-01-06,Paid
PAY005345,T01054,U01349,P006,2024-01,1687.0,981.0,2024-02-13,Partial
PAY005346,T01054,U01349,P006,2024-03,1687.0,1687.0,2024-03-04,Paid
PAY005347,T01054,U01349,P006,2024-03,1687.0,1071.0,2024-04-20,Partial
PAY005348,T01054,U01349,P006,2024-04,1687.0,1687.0,2024-05-05,Paid
PAY005349,T01054,U01349,P006,2024-05,1687.0,1687.0,2024-06-02,Paid
PAY005350,T01054,U01349,P006,2024-06,1687.0,1687.0,2024-07-04,Paid
PAY005351,T01054,U01349,P006,2024-07,1687.0,1687.0,2024-08-03,Paid
PAY005352,T01054,U01349,P006,2024-08,1687.0,1687.0,2024-08-31,Paid
PAY005353,T01054,U01349,P006,2024-09,1687.0,1687.0,2024-10-01,Paid
PAY005354,T01054,U01349,P006,2024-10,1687.0,1687.0,2024-10-29,Paid
PAY005355,T01057,U01353,P006,2024-03,1747.0,1747.0,2024-04-05,Paid
PAY005356,T01057,U01353,P006,2024-04,1747.0,1747.0,2024-05-04,Paid
PAY005357,T01057,U01353,P006,2024-05,1747.0,1747.0,2024-06-04,Paid
PAY005358,T01057,U01353,P006,2024-06,1747.0,1747.0,2024-07-02,Paid
PAY005359,T01057,U01353,P006,2024-07,1747.0,1747.0,2024-07-31,Paid
PAY005360,T01057,U01353,P006,2024-08,1747.0,1747.0,2024-08-31,Paid
PAY005361,T01057,U01353,P006,2024-09,1747.0,1747.0,2024-09-28,Paid
PAY005362,T01057,U01353,P006,2024-10,1747.0,1747.0,2024-10-31,Paid
PAY005363,T01057,U01353,P006,2024-11,1747.0,1747.0,2024-11-28,Paid
PAY005364,T01057,U01353,P006,2024-12,1747.0,1747.0,2024-12-29,Paid
PAY005365,T01057,U01353,P006,2025-01,1747.0,1747.0,2025-01-26,Paid
PAY005366,T01057,U01353,P006,2025-02,1747.0,1747.0,2025-02-27,Paid
PAY005367,T01058,U01355,P006,2024-01,1672.0,1672.0,2024-01-05,Paid
PAY005368,T01058,U01355,P006,2024-01,1672.0,1672.0,2024-02-03,Paid
PAY005369,T01058,U01355,P006,2024-03,1672.0,1672.0,2024-03-06,Paid
PAY005370,T01058,U01355,P006,2024-03,1672.0,1672.0,2024-04-05,Paid
PAY005371,T01058,U01355,P006,2024-04,1672.0,1672.0,2024-05-02,Paid
PAY005372,T01058,U01355,P006,2024-05,1672.0,1672.0,2024-05-31,Paid
PAY005373,T01058,U01355,P006,2024-06,1672.0,1672.0,2024-07-01,Paid
PAY005374,T01061,U01358,P006,2024-04,1586.0,1586.0,2024-05-02,Paid
PAY005375,T01061,U01358,P006,2024-05,1586.0,1586.0,2024-05-31,Paid
PAY005376,T01061,U01358,P006,2024-06,1586.0,1586.0,2024-07-04,Paid
PAY005377,T01061,U01358,P006,2024-07,1586.0,1586.0,2024-07-30,Paid
PAY005378,T01061,U01358,P006,2024-08,1586.0,1586.0,2024-09-02,Paid
PAY005379,T01061,U01358,P006,2024-09,1586.0,1586.0,2024-10-01,Paid
PAY005380,T01061,U01358,P006,2024-10,1586.0,1586.0,2024-10-31,Paid
PAY005381,T01061,U01358,P006,2024-11,1586.0,1586.0,2024-11-30,Paid
PAY005382,T01061,U01358,P006,2024-12,1586.0,1586.0,2024-12-29,Paid
PAY005383,T01061,U01358,P006,2025-01,1586.0,1586.0,2025-01-28,Paid
PAY005384,T01061,U01358,P006,2025-02,1586.0,1586.0,2025-02-25,Paid
PAY005385,T01062,U01359,P006,2024-01,1532.0,1037.0,2024-02-09,Partial
PAY005386,T01062,U01359,P006,2024-03,1532.0,1532.0,2024-03-05,Paid
PAY005387,T01062,U01359,P006,2024-03,1532.0,1532.0,2024-04-01,Paid
PAY005388,T01062,U01359,P006,2024-04,1532.0,1532.0,2024-05-02,Paid
PAY005389,T01062,U01359,P006,2024-05,1532.0,1532.0,2024-05-31,Paid
PAY005390,T01062,U01359,P006,2024-06,1532.0,1532.0,2024-06-30,Paid
PAY005391,T01062,U01359,P006,2024-07,1532.0,1532.0,2024-07-31,Paid
PAY005392,T01062,U01359,P006,2024-08,1532.0,1532.0,2024-08-30,Paid
PAY005393,T01062,U01359,P006,2024-09,1532.0,1532.0,2024-09-29,Paid
PAY005394,T01062,U01359,P006,2024-10,1532.0,1532.0,2024-10-30,Paid
PAY005395,T01062,U01359,P006,2024-11,1532.0,1532.0,2024-11-27,Paid
PAY005396,T01062,U01359,P006,2024-12,1532.0,1532.0,2024-12-31,Paid
PAY005397,T01062,U01359,P006,2025-01,1532.0,1532.0,2025-01-26,Paid
PAY005398,T01064,U01362,P006,2024-01,1622.0,1622.0,2024-01-05,Paid
PAY005399,T01064,U01362,P006,2024-01,1622.0,1552.0,2024-02-08,Partial
PAY005400,T01069,U01369,P006,2024-04,1440.0,1440.0,2024-05-01,Paid
PAY005401,T01069,U01369,P006,2024-05,1440.0,1440.0,2024-06-02,Paid
PAY005402,T01069,U01369,P006,2024-06,1440.0,1440.0,2024-07-03,Paid
PAY005403,T01069,U01369,P006,2024-07,1440.0,1440.0,2024-07-30,Paid
PAY005404,T01069,U01369,P006,2024-08,1440.0,1440.0,2024-09-01,Paid
PAY005405,T01069,U01369,P006,2024-09,1440.0,1440.0,2024-10-01,Paid
PAY005406,T01069,U01369,P006,2024-10,1440.0,1440.0,2024-11-01,Paid
PAY005407,T01069,U01369,P006,2024-11,1440.0,1440.0,2024-11-29,Paid
PAY005408,T01069,U01369,P006,2024-12,1440.0,1440.0,2024-12-31,Paid
PAY005409,T01069,U01369,P006,2025-01,1440.0,1440.0,2025-01-29,Paid
PAY005410,T01069,U01369,P006,2025-02,1440.0,1440.0,2025-02-27,Paid
PAY005411,T01070,U01370,P006,2024-05,1472.0,1472.0,2024-06-03,Paid
PAY005412,T01070,U01370,P006,2024-06,1472.0,1472.0,2024-07-01,Paid
PAY005413,T01070,U01370,P006,2024-07,1472.0,1472.0,2024-07-30,Paid
PAY005414,T01070,U01370,P006,2024-08,1472.0,1472.0,2024-08-30,Paid
PAY005415,T01070,U01370,P006,2024-09,1472.0,1472.0,2024-09-28,Paid
PAY005416,T01070,U01370,P006,2024-10,1472.0,1472.0,2024-11-01,Paid
PAY005417,T01070,U01370,P006,2024-11,1472.0,1472.0,2024-11-27,Paid
PAY005418,T01070,U01370,P006,2024-12,1472.0,952.0,2025-01-04,Partial
PAY005419,T01070,U01370,P006,2025-01,1472.0,1472.0,2025-01-29,Paid
PAY005420,T01070,U01370,P006,2025-02,1472.0,1472.0,2025-02-27,Paid
PAY005421,T01073,U01373,P006,2024-01,1610.0,1610.0,2024-01-03,Paid
PAY005422,T01073,U01373,P006,2024-01,1610.0,1610.0,2024-02-04,Paid
PAY005423,T01074,U01374,P006,2024-01,1606.0,1606.0,2024-01-05,Paid
PAY005424,T01074,U01374,P006,2024-01,1606.0,1606.0,2024-02-04,Paid
PAY005425,T01074,U01374,P006,2024-03,1606.0,1507.0,2024-03-19,Partial
PAY005426,T01074,U01374,P006,2024-03,1606.0,1606.0,2024-04-02,Paid
PAY005427,T01074,U01374,P006,2024-04,1606.0,1606.0,2024-05-05,Paid
PAY005428,T01074,U01374,P006,2024-05,1606.0,1606.0,2024-06-04,Paid
PAY005429,T01074,U01374,P006,2024-06,1606.0,0.0,,Delinquent
PAY005430,T01074,U01374,P006,2024-07,1606.0,1606.0,2024-08-02,Paid
PAY005431,T01074,U01374,P006,2024-08,1606.0,1606.0,2024-09-01,Paid
PAY005432,T01074,U01374,P006,2024-09,1606.0,1606.0,2024-09-30,Paid
PAY005433,T01074,U01374,P006,2024-10,1606.0,1606.0,2024-11-01,Paid
PAY005434,T01075,U01375,P006,2024-01,1619.0,1619.0,2024-01-02,Paid
PAY005435,T01075,U01375,P006,2024-01,1619.0,1619.0,2024-02-04,Paid
PAY005436,T01075,U01375,P006,2024-03,1619.0,1619.0,2024-03-06,Paid
PAY005437,T01075,U01375,P006,2024-03,1619.0,1619.0,2024-04-03,Paid
PAY005438,T01075,U01375,P006,2024-04,1619.0,1619.0,2024-05-01,Paid
PAY005439,T01075,U01375,P006,2024-05,1619.0,1619.0,2024-06-02,Paid
PAY005440,T01075,U01375,P006,2024-06,1619.0,1619.0,2024-07-03,Paid
PAY005441,T01075,U01375,P006,2024-07,1619.0,1619.0,2024-08-01,Paid
PAY005442,T01075,U01375,P006,2024-08,1619.0,1619.0,2024-09-01,Paid
PAY005443,T01075,U01375,P006,2024-09,1619.0,1619.0,2024-09-30,Paid
PAY005444,T01076,U01376,P006,2024-01,1782.0,1782.0,2024-01-04,Paid
PAY005445,T01076,U01376,P006,2024-01,1782.0,1782.0,2024-02-05,Paid
PAY005446,T01076,U01376,P006,2024-03,1782.0,1782.0,2024-03-06,Paid
PAY005447,T01076,U01376,P006,2024-03,1782.0,1782.0,2024-04-05,Paid
PAY005448,T01076,U01376,P006,2024-04,1782.0,1782.0,2024-05-01,Paid
PAY005449,T01076,U01376,P006,2024-05,1782.0,1782.0,2024-06-02,Paid
PAY005450,T01076,U01376,P006,2024-06,1782.0,1782.0,2024-07-02,Paid
PAY005451,T01076,U01376,P006,2024-07,1782.0,1782.0,2024-08-02,Paid
PAY005452,T01076,U01376,P006,2024-08,1782.0,1782.0,2024-08-30,Paid
PAY005453,T01076,U01376,P006,2024-09,1782.0,1782.0,2024-10-02,Paid
PAY005454,T01076,U01376,P006,2024-10,1782.0,1782.0,2024-10-31,Paid
PAY005455,T01076,U01376,P006,2024-11,1782.0,1782.0,2024-12-01,Paid
PAY005456,T01077,U01377,P006,2024-01,1571.0,1571.0,2024-01-04,Paid
PAY005457,T01077,U01377,P006,2024-01,1571.0,1571.0,2024-02-01,Paid
PAY005458,T01077,U01377,P006,2024-03,1571.0,0.0,,Delinquent
PAY005459,T01077,U01377,P006,2024-03,1571.0,1571.0,2024-04-03,Paid
PAY005460,T01077,U01377,P006,2024-04,1571.0,1571.0,2024-05-03,Paid
PAY005461,T01077,U01377,P006,2024-05,1571.0,1571.0,2024-06-02,Paid
PAY005462,T01077,U01377,P006,2024-06,1571.0,1571.0,2024-07-02,Paid
PAY005463,T01077,U01377,P006,2024-07,1571.0,1571.0,2024-08-02,Paid
PAY005464,T01079,U01380,P006,2024-05,1689.0,1689.0,2024-06-01,Paid
PAY005465,T01079,U01380,P006,2024-06,1689.0,1689.0,2024-07-04,Paid
PAY005466,T01079,U01380,P006,2024-07,1689.0,1689.0,2024-07-30,Paid
PAY005467,T01079,U01380,P006,2024-08,1689.0,1689.0,2024-08-30,Paid
PAY005468,T01079,U01380,P006,2024-09,1689.0,1689.0,2024-09-28,Paid
PAY005469,T01079,U01380,P006,2024-10,1689.0,1689.0,2024-10-31,Paid
PAY005470,T01079,U01380,P006,2024-11,1689.0,1689.0,2024-11-30,Paid
PAY005471,T01079,U01380,P006,2024-12,1689.0,1689.0,2024-12-30,Paid
PAY005472,T01079,U01380,P006,2025-01,1689.0,1689.0,2025-01-28,Paid
PAY005473,T01079,U01380,P006,2025-02,1689.0,1689.0,2025-03-01,Paid
PAY005474,T01080,U01381,P006,2024-01,1655.0,1251.0,2024-01-11,Partial
PAY005475,T01081,U01382,P006,2024-05,1368.0,1368.0,2024-05-31,Paid
PAY005476,T01081,U01382,P006,2024-06,1368.0,1368.0,2024-07-03,Paid
PAY005477,T01081,U01382,P006,2024-07,1368.0,1368.0,2024-08-02,Paid
